"facility_id","facility_name","facility_type","city","district","state","facility_identifier","verification_status","source_type"
"FAC-UP-0271","NeuroCare Reference Government Hospital 0271","GOVERNMENT_HOSPITAL","Varanasi","Varanasi","Uttar Pradesh","SYN-FAC-UP-0271","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-UP-0272","NeuroCare Reference Healthcare Centre 0272","HEALTHCARE_CENTRE","Varanasi","Varanasi","Uttar Pradesh","SYN-FAC-UP-0272","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-UP-0273","NeuroCare Reference Specialty Hospital 0273","SPECIALTY_HOSPITAL","Varanasi","Varanasi","Uttar Pradesh","SYN-FAC-UP-0273","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-UP-0274","NeuroCare Reference Specialty Hospital 0274","SPECIALTY_HOSPITAL","Agra","Agra","Uttar Pradesh","SYN-FAC-UP-0274","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-UP-0275","NeuroCare Reference Specialty Hospital 0275","SPECIALTY_HOSPITAL","Varanasi","Varanasi","Uttar Pradesh","SYN-FAC-UP-0275","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-PB-0276","NeuroCare Reference Medical College & Hospital 0276","MEDICAL_COLLEGE_HOSPITAL","Amritsar","Amritsar","Punjab","SYN-FAC-PB-0276","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-PB-0277","NeuroCare Reference Medical Institute 0277","PRIVATE_HOSPITAL","Ludhiana","Ludhiana","Punjab","SYN-FAC-PB-0277","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-PB-0278","NeuroCare Reference Clinic 0278","CLINIC","Chandigarh","Chandigarh","Punjab","SYN-FAC-PB-0278","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-PB-0279","NeuroCare Reference Healthcare Centre 0279","HEALTHCARE_CENTRE","Amritsar","Amritsar","Punjab","SYN-FAC-PB-0279","PENDING","SYNTHETIC_REFERENCE"
"FAC-PB-0280","NeuroCare Reference Healthcare Centre 0280","HEALTHCARE_CENTRE","Chandigarh","Chandigarh","Punjab","SYN-FAC-PB-0280","PENDING","SYNTHETIC_REFERENCE"
"FAC-PB-0281","NeuroCare Reference Wellness Centre 0281","PRIVATE_HOSPITAL","Ludhiana","Ludhiana","Punjab","SYN-FAC-PB-0281","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-PB-0282","NeuroCare Reference Clinic 0282","CLINIC","Amritsar","Amritsar","Punjab","SYN-FAC-PB-0282","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-PB-0283","NeuroCare Reference Government Hospital 0283","GOVERNMENT_HOSPITAL","Chandigarh","Chandigarh","Punjab","SYN-FAC-PB-0283","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-PB-0284","NeuroCare Reference Healthcare Centre 0284","HEALTHCARE_CENTRE","Ludhiana","Ludhiana","Punjab","SYN-FAC-PB-0284","PENDING","SYNTHETIC_REFERENCE"
"FAC-PB-0285","NeuroCare Reference Government Hospital 0285","GOVERNMENT_HOSPITAL","Ludhiana","Ludhiana","Punjab","SYN-FAC-PB-0285","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-PB-0286","NeuroCare Reference Specialty Hospital 0286","PRIVATE_HOSPITAL","Ludhiana","Ludhiana","Punjab","SYN-FAC-PB-0286","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-PB-0287","NeuroCare Reference Research Hospital 0287","PRIVATE_HOSPITAL","Amritsar","Amritsar","Punjab","SYN-FAC-PB-0287","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-PB-0288","NeuroCare Reference Healthcare Centre 0288","HEALTHCARE_CENTRE","Chandigarh","Chandigarh","Punjab","SYN-FAC-PB-0288","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-PB-0289","NeuroCare Reference Government Hospital 0289","GOVERNMENT_HOSPITAL","Jalandhar","Jalandhar","Punjab","SYN-FAC-PB-0289","PENDING","SYNTHETIC_REFERENCE"
"FAC-PB-0290","NeuroCare Reference Specialty Hospital 0290","SPECIALTY_HOSPITAL","Ludhiana","Ludhiana","Punjab","SYN-FAC-PB-0290","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-PB-0291","NeuroCare Reference Specialty Hospital 0291","SPECIALTY_HOSPITAL","Chandigarh","Chandigarh","Punjab","SYN-FAC-PB-0291","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-PB-0292","NeuroCare Reference Medical College & Hospital 0292","MEDICAL_COLLEGE_HOSPITAL","Chandigarh","Chandigarh","Punjab","SYN-FAC-PB-0292","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-PB-0293","NeuroCare Reference Medical Institute 0293","PRIVATE_HOSPITAL","Amritsar","Amritsar","Punjab","SYN-FAC-PB-0293","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-PB-0294","NeuroCare Reference Specialty Hospital 0294","SPECIALTY_HOSPITAL","Jalandhar","Jalandhar","Punjab","SYN-FAC-PB-0294","PENDING","SYNTHETIC_REFERENCE"
"FAC-PB-0295","NeuroCare Reference Specialty Hospital 0295","SPECIALTY_HOSPITAL","Amritsar","Amritsar","Punjab","SYN-FAC-PB-0295","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-PB-0296","NeuroCare Reference Government Hospital 0296","GOVERNMENT_HOSPITAL","Amritsar","Amritsar","Punjab","SYN-FAC-PB-0296","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-PB-0297","NeuroCare Reference Specialty Hospital 0297","SPECIALTY_HOSPITAL","Jalandhar","Jalandhar","Punjab","SYN-FAC-PB-0297","PENDING","SYNTHETIC_REFERENCE"
"FAC-PB-0298","NeuroCare Reference Government Hospital 0298","GOVERNMENT_HOSPITAL","Amritsar","Amritsar","Punjab","SYN-FAC-PB-0298","PENDING","SYNTHETIC_REFERENCE"
"FAC-PB-0299","NeuroCare Reference Clinic 0299","CLINIC","Amritsar","Amritsar","Punjab","SYN-FAC-PB-0299","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-PB-0300","NeuroCare Reference Government Hospital 0300","GOVERNMENT_HOSPITAL","Amritsar","Amritsar","Punjab","SYN-FAC-PB-0300","PENDING","SYNTHETIC_REFERENCE"
"FAC-HR-0301","NeuroCare Reference Health Centre 0301","PRIVATE_HOSPITAL","Faridabad","Faridabad","Haryana","SYN-FAC-HR-0301","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HR-0302","NeuroCare Reference Medical College & Hospital 0302","MEDICAL_COLLEGE_HOSPITAL","Faridabad","Faridabad","Haryana","SYN-FAC-HR-0302","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HR-0303","NeuroCare Reference Specialty Hospital 0303","PRIVATE_HOSPITAL","Faridabad","Faridabad","Haryana","SYN-FAC-HR-0303","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HR-0304","NeuroCare Reference Clinic 0304","CLINIC","Ambala","Ambala","Haryana","SYN-FAC-HR-0304","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HR-0305","NeuroCare Reference Clinic 0305","CLINIC","Gurugram","Gurugram","Haryana","SYN-FAC-HR-0305","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HR-0306","NeuroCare Reference Healthcare Centre 0306","HEALTHCARE_CENTRE","Ambala","Ambala","Haryana","SYN-FAC-HR-0306","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HR-0307","NeuroCare Reference Medical College & Hospital 0307","MEDICAL_COLLEGE_HOSPITAL","Gurugram","Gurugram","Haryana","SYN-FAC-HR-0307","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HR-0308","NeuroCare Reference Healthcare Centre 0308","HEALTHCARE_CENTRE","Ambala","Ambala","Haryana","SYN-FAC-HR-0308","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HR-0309","NeuroCare Reference Specialty Hospital 0309","PRIVATE_HOSPITAL","Ambala","Ambala","Haryana","SYN-FAC-HR-0309","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HR-0310","NeuroCare Reference Specialty Hospital 0310","SPECIALTY_HOSPITAL","Ambala","Ambala","Haryana","SYN-FAC-HR-0310","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HR-0311","NeuroCare Reference Specialty Hospital 0311","SPECIALTY_HOSPITAL","Ambala","Ambala","Haryana","SYN-FAC-HR-0311","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HR-0312","NeuroCare Reference Government Hospital 0312","GOVERNMENT_HOSPITAL","Faridabad","Faridabad","Haryana","SYN-FAC-HR-0312","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HR-0313","NeuroCare Reference Medical Institute 0313","PRIVATE_HOSPITAL","Gurugram","Gurugram","Haryana","SYN-FAC-HR-0313","PENDING","SYNTHETIC_REFERENCE"
"FAC-HR-0314","NeuroCare Reference Medical College & Hospital 0314","MEDICAL_COLLEGE_HOSPITAL","Faridabad","Faridabad","Haryana","SYN-FAC-HR-0314","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HR-0315","NeuroCare Reference Government Hospital 0315","GOVERNMENT_HOSPITAL","Rohtak","Rohtak","Haryana","SYN-FAC-HR-0315","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HR-0316","NeuroCare Reference Medical College & Hospital 0316","MEDICAL_COLLEGE_HOSPITAL","Ambala","Ambala","Haryana","SYN-FAC-HR-0316","PENDING","SYNTHETIC_REFERENCE"
"FAC-HR-0317","NeuroCare Reference Research Hospital 0317","PRIVATE_HOSPITAL","Gurugram","Gurugram","Haryana","SYN-FAC-HR-0317","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HR-0318","NeuroCare Reference Specialty Hospital 0318","SPECIALTY_HOSPITAL","Ambala","Ambala","Haryana","SYN-FAC-HR-0318","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HR-0319","NeuroCare Reference Wellness Centre 0319","PRIVATE_HOSPITAL","Ambala","Ambala","Haryana","SYN-FAC-HR-0319","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HR-0320","NeuroCare Reference Wellness Centre 0320","PRIVATE_HOSPITAL","Faridabad","Faridabad","Haryana","SYN-FAC-HR-0320","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HR-0321","NeuroCare Reference Healthcare Centre 0321","HEALTHCARE_CENTRE","Ambala","Ambala","Haryana","SYN-FAC-HR-0321","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HR-0322","NeuroCare Reference Healthcare Centre 0322","HEALTHCARE_CENTRE","Faridabad","Faridabad","Haryana","SYN-FAC-HR-0322","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HR-0323","NeuroCare Reference Healthcare Centre 0323","HEALTHCARE_CENTRE","Gurugram","Gurugram","Haryana","SYN-FAC-HR-0323","PENDING","SYNTHETIC_REFERENCE"
"FAC-HR-0324","NeuroCare Reference Healthcare Centre 0324","HEALTHCARE_CENTRE","Ambala","Ambala","Haryana","SYN-FAC-HR-0324","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-HR-0325","NeuroCare Reference Specialty Hospital 0325","SPECIALTY_HOSPITAL","Rohtak","Rohtak","Haryana","SYN-FAC-HR-0325","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-MP-0326","NeuroCare Reference Health Centre 0326","PRIVATE_HOSPITAL","Jabalpur","Jabalpur","Madhya Pradesh","SYN-FAC-MP-0326","PENDING","SYNTHETIC_REFERENCE"
"FAC-MP-0327","NeuroCare Reference Specialty Hospital 0327","SPECIALTY_HOSPITAL","Bhopal","Bhopal","Madhya Pradesh","SYN-FAC-MP-0327","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-MP-0328","NeuroCare Reference Hospital 0328","PRIVATE_HOSPITAL","Jabalpur","Jabalpur","Madhya Pradesh","SYN-FAC-MP-0328","PENDING","SYNTHETIC_REFERENCE"
"FAC-MP-0329","NeuroCare Reference Medical College & Hospital 0329","MEDICAL_COLLEGE_HOSPITAL","Bhopal","Bhopal","Madhya Pradesh","SYN-FAC-MP-0329","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-MP-0330","NeuroCare Reference Clinic 0330","CLINIC","Indore","Indore","Madhya Pradesh","SYN-FAC-MP-0330","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-MP-0331","NeuroCare Reference Healthcare Centre 0331","HEALTHCARE_CENTRE","Bhopal","Bhopal","Madhya Pradesh","SYN-FAC-MP-0331","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-MP-0332","NeuroCare Reference Medical College & Hospital 0332","MEDICAL_COLLEGE_HOSPITAL","Gwalior","Gwalior","Madhya Pradesh","SYN-FAC-MP-0332","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-MP-0333","NeuroCare Reference Government Hospital 0333","GOVERNMENT_HOSPITAL","Jabalpur","Jabalpur","Madhya Pradesh","SYN-FAC-MP-0333","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-MP-0334","NeuroCare Reference Healthcare Centre 0334","HEALTHCARE_CENTRE","Indore","Indore","Madhya Pradesh","SYN-FAC-MP-0334","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-MP-0335","NeuroCare Reference Healthcare Centre 0335","HEALTHCARE_CENTRE","Indore","Indore","Madhya Pradesh","SYN-FAC-MP-0335","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-MP-0336","NeuroCare Reference Clinic 0336","CLINIC","Jabalpur","Jabalpur","Madhya Pradesh","SYN-FAC-MP-0336","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-MP-0337","NeuroCare Reference Clinic 0337","CLINIC","Gwalior","Gwalior","Madhya Pradesh","SYN-FAC-MP-0337","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-MP-0338","NeuroCare Reference Medical College & Hospital 0338","MEDICAL_COLLEGE_HOSPITAL","Bhopal","Bhopal","Madhya Pradesh","SYN-FAC-MP-0338","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-MP-0339","NeuroCare Reference Specialty Hospital 0339","SPECIALTY_HOSPITAL","Bhopal","Bhopal","Madhya Pradesh","SYN-FAC-MP-0339","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-MP-0340","NeuroCare Reference Healthcare Centre 0340","HEALTHCARE_CENTRE","Jabalpur","Jabalpur","Madhya Pradesh","SYN-FAC-MP-0340","PENDING","SYNTHETIC_REFERENCE"
"FAC-MP-0341","NeuroCare Reference Medical College & Hospital 0341","MEDICAL_COLLEGE_HOSPITAL","Gwalior","Gwalior","Madhya Pradesh","SYN-FAC-MP-0341","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-MP-0342","NeuroCare Reference Healthcare Centre 0342","HEALTHCARE_CENTRE","Jabalpur","Jabalpur","Madhya Pradesh","SYN-FAC-MP-0342","PENDING","SYNTHETIC_REFERENCE"
"FAC-MP-0343","NeuroCare Reference Specialty Hospital 0343","SPECIALTY_HOSPITAL","Jabalpur","Jabalpur","Madhya Pradesh","SYN-FAC-MP-0343","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-MP-0344","NeuroCare Reference Clinic 0344","CLINIC","Gwalior","Gwalior","Madhya Pradesh","SYN-FAC-MP-0344","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-MP-0345","NeuroCare Reference Clinic 0345","CLINIC","Indore","Indore","Madhya Pradesh","SYN-FAC-MP-0345","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-MP-0346","NeuroCare Reference Healthcare Centre 0346","HEALTHCARE_CENTRE","Indore","Indore","Madhya Pradesh","SYN-FAC-MP-0346","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-MP-0347","NeuroCare Reference Specialty Hospital 0347","SPECIALTY_HOSPITAL","Bhopal","Bhopal","Madhya Pradesh","SYN-FAC-MP-0347","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-MP-0348","NeuroCare Reference Medical College & Hospital 0348","MEDICAL_COLLEGE_HOSPITAL","Gwalior","Gwalior","Madhya Pradesh","SYN-FAC-MP-0348","PENDING","SYNTHETIC_REFERENCE"
"FAC-MP-0349","NeuroCare Reference Specialty Hospital 0349","SPECIALTY_HOSPITAL","Bhopal","Bhopal","Madhya Pradesh","SYN-FAC-MP-0349","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-MP-0350","NeuroCare Reference Health Centre 0350","PRIVATE_HOSPITAL","Indore","Indore","Madhya Pradesh","SYN-FAC-MP-0350","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-OD-0351","NeuroCare Reference Specialty Hospital 0351","SPECIALTY_HOSPITAL","Bhubaneswar","Bhubaneswar","Odisha","SYN-FAC-OD-0351","PENDING","SYNTHETIC_REFERENCE"
"FAC-OD-0352","NeuroCare Reference Medical College & Hospital 0352","MEDICAL_COLLEGE_HOSPITAL","Cuttack","Cuttack","Odisha","SYN-FAC-OD-0352","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-OD-0353","NeuroCare Reference Clinic 0353","CLINIC","Bhubaneswar","Bhubaneswar","Odisha","SYN-FAC-OD-0353","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-OD-0354","NeuroCare Reference Clinic 0354","CLINIC","Cuttack","Cuttack","Odisha","SYN-FAC-OD-0354","PENDING","SYNTHETIC_REFERENCE"
"FAC-OD-0355","NeuroCare Reference Government Hospital 0355","GOVERNMENT_HOSPITAL","Bhubaneswar","Bhubaneswar","Odisha","SYN-FAC-OD-0355","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-OD-0356","NeuroCare Reference Healthcare Centre 0356","HEALTHCARE_CENTRE","Rourkela","Rourkela","Odisha","SYN-FAC-OD-0356","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-OD-0357","NeuroCare Reference Clinic 0357","CLINIC","Cuttack","Cuttack","Odisha","SYN-FAC-OD-0357","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-OD-0358","NeuroCare Reference Medical College & Hospital 0358","MEDICAL_COLLEGE_HOSPITAL","Rourkela","Rourkela","Odisha","SYN-FAC-OD-0358","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-OD-0359","NeuroCare Reference Healthcare Centre 0359","HEALTHCARE_CENTRE","Cuttack","Cuttack","Odisha","SYN-FAC-OD-0359","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-OD-0360","NeuroCare Reference Clinic 0360","CLINIC","Cuttack","Cuttack","Odisha","SYN-FAC-OD-0360","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-OD-0361","NeuroCare Reference Clinic 0361","CLINIC","Rourkela","Rourkela","Odisha","SYN-FAC-OD-0361","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-OD-0362","NeuroCare Reference Specialty Hospital 0362","SPECIALTY_HOSPITAL","Rourkela","Rourkela","Odisha","SYN-FAC-OD-0362","PENDING","SYNTHETIC_REFERENCE"
"FAC-OD-0363","NeuroCare Reference Clinic 0363","CLINIC","Cuttack","Cuttack","Odisha","SYN-FAC-OD-0363","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-OD-0364","NeuroCare Reference Healthcare Institute 0364","PRIVATE_HOSPITAL","Cuttack","Cuttack","Odisha","SYN-FAC-OD-0364","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-OD-0365","NeuroCare Reference Health Centre 0365","PRIVATE_HOSPITAL","Cuttack","Cuttack","Odisha","SYN-FAC-OD-0365","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-OD-0366","NeuroCare Reference Government Hospital 0366","GOVERNMENT_HOSPITAL","Bhubaneswar","Bhubaneswar","Odisha","SYN-FAC-OD-0366","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-OD-0367","NeuroCare Reference Clinic 0367","CLINIC","Rourkela","Rourkela","Odisha","SYN-FAC-OD-0367","PENDING","SYNTHETIC_REFERENCE"
"FAC-OD-0368","NeuroCare Reference Medical College & Hospital 0368","MEDICAL_COLLEGE_HOSPITAL","Bhubaneswar","Bhubaneswar","Odisha","SYN-FAC-OD-0368","PENDING","SYNTHETIC_REFERENCE"
"FAC-OD-0369","NeuroCare Reference Medical Academy 0369","PRIVATE_HOSPITAL","Bhubaneswar","Bhubaneswar","Odisha","SYN-FAC-OD-0369","PENDING","SYNTHETIC_REFERENCE"
"FAC-OD-0370","NeuroCare Reference Clinic 0370","CLINIC","Rourkela","Rourkela","Odisha","SYN-FAC-OD-0370","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-OD-0371","NeuroCare Reference Wellness Centre 0371","PRIVATE_HOSPITAL","Cuttack","Cuttack","Odisha","SYN-FAC-OD-0371","PENDING","SYNTHETIC_REFERENCE"
"FAC-OD-0372","NeuroCare Reference Hospital 0372","PRIVATE_HOSPITAL","Rourkela","Rourkela","Odisha","SYN-FAC-OD-0372","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-OD-0373","NeuroCare Reference Clinic 0373","CLINIC","Cuttack","Cuttack","Odisha","SYN-FAC-OD-0373","PENDING","SYNTHETIC_REFERENCE"
"FAC-OD-0374","NeuroCare Reference Healthcare Centre 0374","HEALTHCARE_CENTRE","Rourkela","Rourkela","Odisha","SYN-FAC-OD-0374","PENDING","SYNTHETIC_REFERENCE"
"FAC-OD-0375","NeuroCare Reference Clinic 0375","CLINIC","Cuttack","Cuttack","Odisha","SYN-FAC-OD-0375","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-BR-0376","NeuroCare Reference Government Hospital 0376","GOVERNMENT_HOSPITAL","Gaya","Gaya","Bihar","SYN-FAC-BR-0376","PENDING","SYNTHETIC_REFERENCE"
"FAC-BR-0377","NeuroCare Reference Government Hospital 0377","GOVERNMENT_HOSPITAL","Patna","Patna","Bihar","SYN-FAC-BR-0377","PENDING","SYNTHETIC_REFERENCE"
"FAC-BR-0378","NeuroCare Reference Specialty Hospital 0378","SPECIALTY_HOSPITAL","Patna","Patna","Bihar","SYN-FAC-BR-0378","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-BR-0379","NeuroCare Reference Specialty Hospital 0379","SPECIALTY_HOSPITAL","Patna","Patna","Bihar","SYN-FAC-BR-0379","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-BR-0380","NeuroCare Reference Medical College & Hospital 0380","MEDICAL_COLLEGE_HOSPITAL","Gaya","Gaya","Bihar","SYN-FAC-BR-0380","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-BR-0381","NeuroCare Reference Specialty Hospital 0381","SPECIALTY_HOSPITAL","Muzaffarpur","Muzaffarpur","Bihar","SYN-FAC-BR-0381","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-BR-0382","NeuroCare Reference Government Hospital 0382","GOVERNMENT_HOSPITAL","Muzaffarpur","Muzaffarpur","Bihar","SYN-FAC-BR-0382","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-BR-0383","NeuroCare Reference Medical Institute 0383","PRIVATE_HOSPITAL","Patna","Patna","Bihar","SYN-FAC-BR-0383","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-BR-0384","NeuroCare Reference Healthcare Centre 0384","HEALTHCARE_CENTRE","Patna","Patna","Bihar","SYN-FAC-BR-0384","PENDING","SYNTHETIC_REFERENCE"
"FAC-BR-0385","NeuroCare Reference Healthcare Centre 0385","HEALTHCARE_CENTRE","Patna","Patna","Bihar","SYN-FAC-BR-0385","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-BR-0386","NeuroCare Reference Healthcare Institute 0386","PRIVATE_HOSPITAL","Patna","Patna","Bihar","SYN-FAC-BR-0386","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-BR-0387","NeuroCare Reference Clinic 0387","CLINIC","Patna","Patna","Bihar","SYN-FAC-BR-0387","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-BR-0388","NeuroCare Reference Medical College & Hospital 0388","MEDICAL_COLLEGE_HOSPITAL","Muzaffarpur","Muzaffarpur","Bihar","SYN-FAC-BR-0388","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-BR-0389","NeuroCare Reference Government Hospital 0389","GOVERNMENT_HOSPITAL","Muzaffarpur","Muzaffarpur","Bihar","SYN-FAC-BR-0389","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-BR-0390","NeuroCare Reference Government Hospital 0390","GOVERNMENT_HOSPITAL","Muzaffarpur","Muzaffarpur","Bihar","SYN-FAC-BR-0390","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-BR-0391","NeuroCare Reference Medical College & Hospital 0391","MEDICAL_COLLEGE_HOSPITAL","Gaya","Gaya","Bihar","SYN-FAC-BR-0391","PENDING","SYNTHETIC_REFERENCE"
"FAC-BR-0392","NeuroCare Reference Clinic 0392","CLINIC","Muzaffarpur","Muzaffarpur","Bihar","SYN-FAC-BR-0392","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-BR-0393","NeuroCare Reference Government Hospital 0393","GOVERNMENT_HOSPITAL","Patna","Patna","Bihar","SYN-FAC-BR-0393","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-BR-0394","NeuroCare Reference Clinic 0394","CLINIC","Patna","Patna","Bihar","SYN-FAC-BR-0394","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-BR-0395","NeuroCare Reference Specialty Hospital 0395","SPECIALTY_HOSPITAL","Muzaffarpur","Muzaffarpur","Bihar","SYN-FAC-BR-0395","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-BR-0396","NeuroCare Reference Clinic 0396","CLINIC","Gaya","Gaya","Bihar","SYN-FAC-BR-0396","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-BR-0397","NeuroCare Reference Specialty Hospital 0397","SPECIALTY_HOSPITAL","Patna","Patna","Bihar","SYN-FAC-BR-0397","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-BR-0398","NeuroCare Reference Clinic 0398","CLINIC","Gaya","Gaya","Bihar","SYN-FAC-BR-0398","PENDING","SYNTHETIC_REFERENCE"
"FAC-BR-0399","NeuroCare Reference Healthcare Centre 0399","HEALTHCARE_CENTRE","Muzaffarpur","Muzaffarpur","Bihar","SYN-FAC-BR-0399","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-BR-0400","NeuroCare Reference Healthcare Centre 0400","HEALTHCARE_CENTRE","Patna","Patna","Bihar","SYN-FAC-BR-0400","PENDING","SYNTHETIC_REFERENCE"
"FAC-JH-0401","NeuroCare Reference Government Hospital 0401","GOVERNMENT_HOSPITAL","Dhanbad","Dhanbad","Jharkhand","SYN-FAC-JH-0401","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-JH-0402","NeuroCare Reference Specialty Hospital 0402","SPECIALTY_HOSPITAL","Jamshedpur","Jamshedpur","Jharkhand","SYN-FAC-JH-0402","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-JH-0403","NeuroCare Reference Wellness Centre 0403","PRIVATE_HOSPITAL","Ranchi","Ranchi","Jharkhand","SYN-FAC-JH-0403","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-JH-0404","NeuroCare Reference Specialty Hospital 0404","SPECIALTY_HOSPITAL","Ranchi","Ranchi","Jharkhand","SYN-FAC-JH-0404","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-JH-0405","NeuroCare Reference Healthcare Centre 0405","HEALTHCARE_CENTRE","Dhanbad","Dhanbad","Jharkhand","SYN-FAC-JH-0405","VERIFIED","SYNTHETIC_REFERENCE"
"FAC-JH-0406","NeuroCare Reference Government Hospital 0406","GOVERNMENT_HOSPITAL","Dhanbad","Dhanbad","Jharkhand","SYN-FAC-JH-0406","PENDING","SYNTHETIC_REFERENCE"
"FAC-JH-0407","NeuroCare Reference Government Hospital 0407","GOVERNMENT_HOSPITAL","Ranchi","Ranchi","Jharkhand","SYN-FAC-JH-0407","VERIFIED","SYNTHETIC_REFERENCE"
